,apBin,yBin,0,20,40,60,80,100,120,140,160,180,200,220,240,260,280,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640,660,680,700,720,740,760,780,800,820,840,860,880,900,920,940,960,980,1000,1020,1040,1060,1080,1100,1120,1140,1160,1180,1200,sum_fluo
14,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8154474167765886,6.203694684119766,11.197547184160266,15.955872462510834,17.48733266806448,15.590789448718889,17.707543071178932,17.506727376519944,20.951857166566555,22.420799050705497,25.159146969112044,23.185041347469987,19.2666980282464,19.04639153153148,18.428839530052816,25.90526702343518,22.459323337843564,36.696371878505744,39.909133319909365,46.85604414749545,46.958604916565086,56.93988013012054,63.504990059128964,72.77281090825704,69.62507138044776,64.1776082814977,62.01753534969531,57.967025775093845,51.81386916660946,47.61545530857781,44.55091592022185,44.40795818213448,44.89944830774059,42.04826664875701,37.4609894645902,27.16314553912872,25.763474099193168,28.226750523073,34.893524654606914,39.93376010740167,52.78230808373567,57.90211332348825,59.342538916839914,61.4284847168389,60.706499692315674,1680.6528970989834
15,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.288654256736026,13.566078870322125,13.89762800168325,22.440586738656997,20.3063171557335,20.98744825233975,29.906951991438632,32.0306239634475,35.51398483669325,33.04995796822675,29.024882496456954,29.537675517360825,28.237359221570152,28.130498941828385,30.121108481714977,32.10895641104508,22.8577051850939,33.23564494069119,41.11957494381642,54.86056306473567,62.619336880257855,64.65129602670085,63.723745121756764,64.04932986727991,54.02814104455854,58.42182579950219,60.48338719042319,53.83463785230282,46.586478283494394,48.99256678543196,55.38516662660771,57.4654217923297,64.92177852075,68.62166820070581,80.32064074050264,88.79735279520331,95.89385225673254,88.21815103882284,86.12854217948157,62.85915748246053,51.28922094551521,1936.513898670412
16,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.527014688155775,3.8323621619760497,2.958211892443863,6.106681272256324,6.018166866109137,10.218036765436782,13.612175989801937,15.533794582122798,14.917152325233213,12.270018983682537,9.23717931975916,7.965852500276675,7.311395425181713,8.519977875378686,11.729357646850426,8.995073289511213,6.030948819078924,4.36643547002983,4.260518968572888,4.460914012065912,4.6972022050661515,5.671807088540749,7.138614605436287,10.373023353656338,17.518438863844878,33.690034086160445,42.48325374332012,39.98457770294263,43.014139249897816,40.456453597064574,34.10445550033587,39.072793224422476,42.9943447652509,41.866132110950716,40.25502665361454,44.41508789308753,41.066184045550486,46.7961463051018,42.80800328912653,780.2769871372947
17,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.417082587605197,45.484743647361334,50.020630974084334,53.9226993339,60.383048700517996,60.023735476982665,51.512760956076335,45.1423569,33.1058130421669,28.882498001928564,15.042644376964068,4.174466638263333,0.0,0.0,0.0,1.9271989566059133,9.753394887083099,14.431140269660267,18.681023293066932,11.719649258129934,18.964432693634738,19.21187730513647,17.74388567587367,16.996227426499498,8.3108393426424,0.0,0.0,9.9834461534468,25.086298439817835,38.714530699073634,43.20222740362823,46.288628222528,43.7126280812768,38.11420319034016,50.435748241694874,59.377444445247306,59.9417644688701,63.41714882097353,74.5594159228728,78.18970404821182,71.423594985966,82.7555942859227,73.65624217655075,70.8602689550527,80.77689454545707,1622.3479328311148
18,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.918982880158639,9.17716486861385,12.51889493318375,13.916933034831375,22.23057278793484,26.283922383166086,35.34859040231922,41.59360057059471,57.80308111976065,66.96270164220402,72.25876023060951,78.2396618199077,82.92021593675281,70.17439345751282,67.54991259496629,63.39615236711076,66.77364338020867,64.95259009841772,57.90127986364792,49.282878192115874,49.56062061624903,47.3858631748719,58.47989387522555,55.04759819067746,61.39436654055501,73.31694647289893,75.04248932537973,84.74093690394761,89.65576338672253,91.65132851481778,84.45855330019339,86.67238752126079,88.79012583437657,82.99574958148771,81.0842128132183,66.38332400366828,69.44658125803635,77.44008222156508,76.01247727323805,74.9353800645364,76.94643193111371,2515.6450453680577
19,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.097691234945475,14.369951232210177,18.12804385385526,15.85067844542305,14.791585852041676,14.168093955821938,11.444693887398161,10.771478250476042,17.8336047787267,21.97296563200849,30.04130995616036,38.32610725382254,37.37346098607099,41.46760866060971,40.37815932951429,39.08477392467085,37.54341883590224,25.04740862818309,25.4688666519104,18.383779813569863,13.506963482089127,12.259882202738723,10.391480179903239,10.801432022948763,13.601528478756276,18.465969466213373,20.139812761520286,27.037536658539125,27.943552330550062,34.68867193422342,43.28467586658158,44.652345140029524,43.7923729429894,43.86962089371779,32.19792966466427,30.051159961800565,26.901677617041766,20.125683065247337,27.226576194533198,37.40635918808173,37.461979853966355,35.61681734886234,33.9335143953722,1123.9012228136917
20,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7114466981493834,0.0,0.0,0.0,0.0,0.0,6.316560538977034,7.8774564831584,8.020656514613833,7.29919051234585,5.853118278330933,4.986510279094634,5.077439224013166,5.618810649959367,4.496107070845067,6.017469963221632,5.952694881903983,5.229788591956367,10.600010084933167,20.07632094685805,24.596594991759655,32.039457855514115,30.724186451836204,32.441911114985835,32.11034262670495,34.68464593130795,29.39808632385845,22.75463261154407,29.378556497031212,32.402769314437315,36.2913755558286,39.54249408016616,32.635332429524084,37.7042675107139,31.359353054664254,31.732574062174553,24.862992229133415,639.7931533595454
21,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.115192093486438,2.59838207225065,1.0571996442007476,0.0,9.0440645311527,20.3164621283432,25.253901131283964,33.8346855396692,42.754788829846056,50.920106424801766,51.00083337302538,47.60754334980026,47.48356067831077,44.96592191653484,42.449732708096576,28.16297386008582,23.559128986601053,19.514580210443114,13.728025747272676,9.947810286716262,9.623289567009625,8.654008203802737,12.598358046526124,14.540250397032125,22.187898168015735,23.8571578055613,28.619691305665945,32.50036980951522,37.095293515853626,45.58532632024266,40.829992780894564,30.21349442735344,36.73546317307063,40.36813826945754,43.12508341479288,42.42698284494737,34.18035861944079,38.02350865152446,33.46530131097464,33.69389148511035,32.79394471758343,28.841816442354173,22.166494548663252,36.66766352080075,47.32936273595316,54.21635861278724,58.915346682642586,53.80746745569259,47.49901887197746,36.9412383485186,1545.8174635656867
22,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.889831057183877,8.2254727689633,7.381272811800177,5.841997997666834,14.112270488341,15.122678649847368,15.776493300237924,16.3210518758968,18.60309630759925,14.081266616910234,13.23815187465889,11.206137632425445,13.063728054639666,16.6913710384689,23.828242003014225,22.8804860177793,17.834164001219182,23.54887937292106,24.54510816903401,23.411008488815007,21.71257441648703,21.771244882916005,18.26528197868949,11.156342184271388,10.230064196643632,16.244395300056453,15.400420980189377,13.526915705961354,12.628156018574156,14.022145714113366,14.481628487965812,19.37173257096399,23.650640590565867,30.268003449376845,29.13470666303468,27.59062922479448,22.740268031509842,13.963591834227778,7.993696914467055,7.031057114627733,4.034562596368822,2.3869620952776334,2.410372342588411,3.5538372911121554,675.1719391122058
23,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0508324945668,3.1861161341640702,1.61242613719301,5.34081302876058,9.44890829346699,13.154708657003875,17.729875736772943,20.95722684077112,19.32531223478535,23.304160799638737,19.087165395436298,18.85058686439404,18.35048562624014,15.466852806256089,8.61410769149716,6.346804185870339,7.29040971375957,19.39900768820319,18.547293040615557,25.83297157656246,20.594435635807976,18.210200874865166,16.22685043470162,14.75497211589518,15.791172850794783,18.19593350762858,23.558939280644232,27.13157283337485,32.81373476832848,36.98087703611579,30.873229631005096,28.15406816523433,26.19075015715531,33.336518768384565,32.81709352407879,26.050814003692203,21.89489134224396,20.280094776519185,20.032548914326977,20.23291331492713,26.322989212379138,27.93410508095917,30.446813275981146,33.97745528487448,35.665006068043695,32.93224756531329,946.2962933692335
