,apBin,yBin,0,20,40,60,80,100,120,140,160,180,200,220,240,260,280,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640,660,680,700,720,740,760,780,800,820,840,860,880,900,920,940,960,980,1000,1020,1040,1060,1080,1100,1120,1140,1160,1180,1200,sum_fluo
14,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.905575250141328,7.976178879582556,14.396846379634628,20.514693166085358,22.483713430368617,20.04530071978143,22.76684109151577,29.476575618844556,34.70634280094109,40.936846652815184,41.07110039497771,41.20924023902186,34.61457104092726,34.83173525721273,31.064850853816246,38.38969043747157,39.66612167088611,58.48650184286358,68.81150054391091,86.95002874142908,84.52501868957363,84.22645647703432,84.30028947583426,88.50215142371053,83.55924053424918,81.39835197443632,78.30414169748215,76.27987058743199,69.64632072464636,64.53213869959917,62.21183607806323,67.64157482550792,62.31037001343443,58.05603591984051,49.3177934301133,35.711546997081356,32.80261441737454,37.4425169889718,43.20642284894321,49.82603125092901,65.87440534407524,69.8652524100939,71.14172744128543,72.84636578414572,69.974452715335,2336.80718176142
15,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.47274772198403,15.504090137511,15.883003430495142,25.646384844179426,23.20721960655257,23.985655145531144,22.428804073322862,19.263414255672,18.891367331227855,23.624562078324516,22.152286898432976,24.832646934659696,24.622625830618524,24.768316062234053,26.430256745551105,30.432816330905386,21.85255960832265,18.997234949602433,15.094656990415464,18.3989344433782,29.51154685407054,34.19214909290211,36.9042978222763,48.79551841564065,59.64522358916817,80.3429693152224,89.0384786382075,83.0218291479287,70.7627612652274,73.47792681671349,72.85409841354058,69.01310873937904,77.708418326459,70.085209933598,63.38374558442705,53.85216901566922,59.78824031470616,57.10677938912803,56.76626895293071,58.198795031107906,63.87006193613622,1733.80918001336
16,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0873254575504,4.218819756753967,4.151670964297667,2.49921016509495,5.075181768667842,5.109816215968066,3.9442825232584844,8.142241696341765,8.024222488145517,6.26608879572969,5.73351016258345,5.172995026575983,5.042140309835533,3.6341350859311334,0.6832728013680817,0.0,0.0,3.598007740623538,10.251622511212366,14.78479924069015,19.774745500610834,27.48866010669427,37.29126656038935,30.824095329957213,29.7194553610327,40.19338758909533,44.50956353928972,53.51138697888498,54.95889523486511,55.74478588517616,56.72201954879333,53.19353791402984,49.73045877909011,47.56365764022747,40.436425748896106,37.698124906815146,37.102917431034754,35.62174836622682,37.66622237560245,40.03564094736921,37.57590722718507,43.7540193784437,42.7387145467504,1056.2749796070887
17,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5039671344765,19.9554237005086,17.64783091794985,16.524658260334448,14.5793596564142,14.93005054717905,4.51349132716359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.10147564159435,24.68903974009615,29.205343668805146,28.6551714655184,23.60262409745,24.79911192928,49.12701918000776,53.588419519768,53.242119727596,49.32369289193065,46.663814504712754,44.69460486429485,34.98348891545395,40.278981311932796,26.972596035095602,18.525990585150357,17.73582142895815,688.8440970516713
18,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.621694720181302,10.488188421272971,14.307308495067144,15.905066325521572,25.40636890049696,30.0387684379041,40.39838903122196,56.31960664959404,72.15974046017908,79.73172535007984,82.35201867661215,83.00542900219924,77.92651885385264,65.88293222905023,57.653058855891054,51.11425681166866,49.284479948381495,48.592484382767246,47.57885623035748,43.78715555533546,51.282300875219214,58.64246494561753,69.86031275784065,67.45068436800479,72.16362779712502,75.25185581782193,64.36157831185432,68.728618413503,68.67953213381217,68.02831992790844,67.01006873893452,78.53522445635747,81.43165507070594,87.30585021438482,92.22247779852576,85.16984197442844,86.59325201031052,102.10603233561521,104.77159487453217,102.98967532352484,101.94666227996989,2612.0856777636313
19,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.100532167010425,7.647456740202025,17.402101181179987,23.50691729608515,33.24213494924801,44.0540997332745,45.341308406019316,51.71424743739863,47.25446500248358,48.39218073700317,45.35743521593447,32.35984727217578,31.160945490407812,30.798720459219563,28.979014633321466,28.538781866543598,25.150470326278537,18.398610523457425,15.247907869509213,11.690655586315824,11.150437818317425,12.522112674212774,13.658418556470288,23.877617426878693,39.07901078782419,43.002623624396605,43.66640636083699,41.75708993087969,34.872289829676575,35.190660957881875,33.00924648160474,24.785064806799962,30.9681855183702,41.574566798632425,39.61077874828395,40.9832925941786,41.000680423309205,1143.0463162316228
20,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4669543126994715,0.0,11.750569631178427,17.343013131125144,25.232053178948714,19.961476547806857,22.41119361307946,21.212446208220626,19.996645671916117,16.504786506451214,13.272694198791243,10.537285520941525,8.622622795224514,23.802482682581246,35.752949006099065,49.45668331336683,47.155719479284706,44.17772230214717,45.00856238967414,46.832254801859925,46.73833216203641,47.141529272707885,42.19755976293576,37.09577597430336,32.479765148230484,34.60274104453054,31.647551775671833,30.748702604788118,38.6677814189872,50.69765924096922,68.71227678117609,82.74428652953067,79.2559346173434,74.7793430228847,67.67539814767122,50.40459160371869,39.70264831990859,1335.7899927187905
21,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7030766782702145,2.9695795111436,1.2082281648008544,0.0,10.336073749888799,18.05216201407557,21.943839716744,31.50637929533657,40.95501247314542,50.85258034143986,51.728304656561214,48.63784138030002,50.37857992636428,49.37922646742171,47.68932209354229,32.1416742552341,33.23154189170351,32.94471266092281,29.008084639386844,24.095265576654658,21.905951127135786,19.861409054326675,23.50195491063177,24.97330951110153,33.05463537513238,34.14736668968538,35.390565378539904,37.14327978230311,37.58145862980693,46.67029722903145,40.61920712010653,29.232837603897387,30.355927622361907,28.29491824699324,29.234888603673358,30.61449623762285,38.34236022552648,50.94994542706337,44.959515784361976,44.37044677660098,36.63754982036505,27.415879946132844,31.14042462011846,51.43196105099607,63.99321068947156,70.18717104954283,84.8145708093415,77.39386108576194,73.04640118790472,58.900429069049245,1837.9277161575235
22,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8056941958684,21.051412272970985,24.899016426991412,25.35550592310018,25.969680897839496,34.12018231400188,32.29359896853948,30.823945600237924,27.356322889952438,28.23059564157544,19.09548140923159,14.629640754080002,11.206137632425445,13.063728054639666,8.089493535446312,8.707920461923859,8.788007352253478,9.601402772601022,16.99533305853315,16.471459706827325,21.387467432913613,20.503986444381066,21.471773351247677,17.977828313173813,11.311765408668366,10.230064196643632,16.244395300056453,18.728236364671645,18.533131709990773,20.04654630935511,21.932811811143857,23.543355347582164,28.697581020845146,29.136931035125745,33.27036035902951,36.06835683808424,35.73963521939651,32.91849699584977,28.446993918582546,24.12479718291659,23.06481346207108,22.668875955691323,20.945132590773298,21.913575197572566,26.538175155384923,970.9996467901909
23,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.593691926123117,9.1412867150612,12.948497399196432,9.939951369840484,17.421478130733103,14.53743898378095,14.0651955004316,15.507869957581354,24.8216255759062,27.62884715099968,31.491427101659397,40.94261389186861,64.7286252630981,53.00233650256038,67.22143157754455,54.19432394611956,51.66278124813991,44.59439173914808,35.22336534894345,27.647205824454932,20.647052664367415,15.427673336456417,18.104621192409383,20.234011304366817,33.346675153570494,42.3642344008211,45.040997897306376,52.00083290071533,76.11695976216798,87.57727609725232,80.23455200038383,69.53111557871999,69.10123977733524,59.786263017227384,54.259770361674846,59.660630256483564,70.07409319759745,68.71704002806058,68.56025557194704,63.43577362555887,51.5257956693011,1748.0612489469145
24,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1302549799273,19.159934976280237,24.17072513847368,21.134237927230732,19.722114469388902,18.890791941095916,15.259591849864215,14.361971000634723,12.924740056489682,11.812170902201267,8.214978270957433,4.322850974758417,2.2867105579008333,0.6028296671990433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6979733793599332,4.531472542952,11.967358794581216,17.239149907271997,27.02248223348825,35.20581315753768,33.31006529272582,23.847642192653183,14.98370870767615,14.853748934395867,15.045604659979432,17.0736513937379,9.616907906447032,6.493554895904549,3.5032541597716667,3.700821109885083,4.407744547977617,5.817992045159088,8.0149293009385,2.826973554553683,0.9597518448311919,443.11450327423023
