,apBin,yBin,0,20,40,60,80,100,120,140,160,180,200,220,240,260,280,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640,660,680,700,720,740,760,780,800,820,840,860,880,900,920,940,960,980,1000,1020,1040,1060,1080,1100,1120,1140,1160,1180,1200,sum_fluo
10,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.265862243669472,20.384966276366317,24.63614119271053,26.102750632436685,40.248880070092184,44.63919110764943,48.29228449289206,56.72423004671697,59.21759932057946,63.008313596148476,60.12387640822975,51.24994501041449,57.44421826823522,54.2310477385571,48.866435610192624,48.35347293621679,59.55502448084235,75.84667497271633,77.72402290919142,73.3698478689861,65.33216576077992,65.53266420185203,55.98931374241836,54.495715021755494,51.51688123551448,49.14126252151641,44.875087595969894,35.29908874447908,39.47796361587071,35.6127878562448,31.731603513444117,38.00244118805585,50.187662815698026,1615.479422996443
11,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8960298485413,30.206111050714778,34.552630045287096,44.00362317513007,48.05090916215534,50.52657400506938,59.5259461223645,56.10904159343347,48.59720609858921,38.610553130753175,33.83421776120026,30.126338898993183,33.26696340677524,39.298951651088956,45.898007502500725,51.57875804139569,60.09264835412379,79.81224744497041,82.2142405831415,82.67105172283146,88.6308162827889,96.12544842306683,101.04909855718057,97.06164700855801,95.8308687997204,93.77177651570544,97.66516820812305,91.86454805020179,88.05403882376825,87.42371820158152,87.04436663118031,85.28936271507399,93.66974663027896,96.78270367810933,92.50378574895994,100.63654011754767,98.94691496896405,92.11985432539427,90.01838402201797,84.67123723086112,89.66381801120252,84.6034462813245,83.25538582394952,3077.5547246546184
12,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75198356723825,9.9777118502543,8.823915458974925,8.262329130167224,22.6578743781397,26.7889497370151,20.67632055873532,13.905596662239326,14.16900059959935,20.7187158102165,33.33208135447665,54.38185055372105,63.3892313213568,82.86499330611856,94.25787569078362,95.05555722054746,103.56287582122157,94.37819267022167,97.04193882147726,82.51244070702901,76.4078804426005,75.54896030156351,66.4370065652125,56.65030761182495,54.18583598855133,58.048823915702,56.76920093695399,57.45555185580728,65.75521053201975,71.36403457303125,64.16373032452935,65.06522345674466,52.113688472887475,46.16052085413395,43.818172906859154,51.632004247157326,66.98168298957658,77.78977132775995,93.96473836538539,2156.8217808878344
13,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19454936361825,8.294439432088863,15.555811450085152,21.940551064991713,21.782334289799714,37.86841015261806,47.003836088144446,51.104689059607196,56.38516649757617,57.22908599254678,53.783792825607534,46.95507450363074,46.48867384649867,43.93561742294198,36.77542903829272,31.533092480428913,33.18816747036118,37.27982716097487,42.295116068248184,56.05994959802673,67.40697259303099,79.89778298345652,90.16106960888413,89.67937331650032,69.31025736539321,68.0668630041415,48.17339865828427,44.73553657932598,54.1965071004435,54.523476831245276,56.35029284452315,56.79389203854605,57.73610690076382,59.521883973909304,60.89645792616189,66.9599291341452,74.80789730033486,81.84057589956876,81.38766631925492,2012.0995541840016
14,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.972036762297629,8.739950560230886,19.88811563563427,22.962120814534597,29.885312028932827,40.33525117331703,38.66043887667451,42.27491824527452,39.11212060691504,41.97789322956008,46.78231732820773,49.073655468653,56.659419537308715,69.5604534436541,82.01065532911609,99.29205918058639,97.45008627184461,90.97444220847963,85.0236990299744,80.85658403741708,74.06452278393235,70.97684950977889,70.41406252640773,75.66933488469904,80.32699457830537,70.47986591138462,60.598208847667784,47.664169070459685,37.2777866672185,33.87877908136232,34.38577149598139,34.3549963729997,42.79115331063265,53.309942970593525,59.08807902482477,61.29109599627345,65.05738324874622,2020.1205260498812
15,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63092340538882,10.8528630962577,11.1181024013466,17.952469390925597,17.27192174347643,16.7899586018718,23.925561593150906,25.624499170758003,28.4111878693546,21.71647043450734,21.292521103912314,21.862031431135172,20.94919546464331,20.425261431496306,22.113637750538974,23.991676202275812,18.91105699486335,28.21047707727817,35.391663311667415,47.49893242972152,53.66708643334867,54.85890997653449,57.33900214836531,63.28525646193875,57.980469830702624,65.96113535291022,66.82122162344027,62.53285695083376,56.53538820281848,60.00484098713034,61.946985095601235,59.625117000790205,69.56455671481874,74.33899614922704,86.03133792589928,91.20316466173762,92.3759035927566,86.40858981947235,80.48362650237831,64.19662853930656,51.12603156257861,1857.2275164371597
16,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7030766782702145,2.9695795111436,1.2082281648008544,0.0,0.0,0.0,0.0,0.0,1.1149438895235688,5.255098219341858,9.582616001675216,13.983383781542729,20.458331752537426,21.37242378090429,27.182463754792316,27.1406990916789,30.136388185196004,31.97351526380235,31.69034098615673,28.417100127942255,25.020924057933904,20.447071455499316,23.50195491063177,24.97330951110153,33.05463537513238,34.14736668968538,34.37573215301155,33.207638655823004,30.138697452027504,29.869373170076017,19.567938575593246,10.147267888322244,9.795061764413616,6.378261073816387,8.8573458402775,15.658421750554416,26.97908914941299,37.01051592742918,36.579494638872426,39.214844355187545,31.997591051426827,23.481279774753325,25.147328803830597,30.05781302946806,31.486593638850003,33.31293918806454,37.75003676013723,34.21208415498564,33.75003728632763,28.667828294621845,1065.976665566576
17,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.321606823259371,19.493461563154856,21.43741327460757,23.109728285957143,25.87844944307914,25.724458061564,22.076897552604144,19.346724385714285,14.1882055895001,12.378213429397956,6.446847590127457,1.7890571306842855,0.0,0.0,0.0,0.8259424099739628,4.180026380178471,6.184774401282971,15.791322276766257,16.1759999175671,23.279210350805034,24.7178847274842,27.606565737318444,23.11435068836633,14.543698382573613,10.661820874464869,16.12887848345904,17.589949326366114,20.56380324515514,23.13407461464819,22.921277412251744,22.133521248221143,22.090254975842146,20.7382900585573,31.068646502950287,37.19891527479107,36.94415519926408,38.77470622607232,38.67515977510102,38.455941766398745,36.574784774447544,40.65397803215536,34.63591219816441,33.467736849779115,39.187888465197226,941.2105337052536
18,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.291401459800781,12.826503923927799,17.78421438606486,17.09751724976939,23.73463862349256,23.701801714007466,29.008788502862426,34.22475259685803,48.67957474126207,53.86113310279891,53.68923772782993,58.63122179001847,69.60841040954912,59.036575894806525,64.79031813948421,61.12372006569524,61.72422874253904,56.27738527988987,44.91206058941578,33.07386208542026,27.736375991407847,22.65176046534175,26.99000732765673,20.581495890482138,26.094703479011507,34.25530754551321,39.44903536100772,52.35480930871571,76.55924407304579,86.4126560129437,78.8764385434529,78.0032377289879,78.61462707389293,74.51177816351131,70.02796707702944,68.58178320214336,73.20097488211132,78.77594747686098,77.13234496602527,72.47971639436203,65.36163742172414,2059.7291954107204
19,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.097691234945475,14.369951232210177,18.12804385385526,15.85067844542305,14.791585852041676,14.168093955821938,11.444693887398161,10.771478250476042,9.693555042367262,12.274189760018325,13.253720627149862,12.002893187690912,13.228457307354738,15.175816223182709,13.031359471432912,11.6615241611381,9.104228885514612,6.623228993734088,6.181296237579275,2.409223346757362,0.0,0.0,1.27348003451995,3.398604407214,8.975519095935912,12.929362430453999,13.623958138015125,18.500180559632625,16.451028030192877,18.43695686501305,21.672135620184704,29.071769928866125,30.77717558969479,32.720954624297676,25.751558598202298,27.398264032910216,23.99286828098983,19.351861086718536,25.18571855273996,32.556961859749656,31.97089841437153,28.5557362239351,27.089540864446032,679.946243194176
20,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333227003759929,18.88174509937246,18.88280739428446,20.6336995174067,24.800324840917646,33.55462720443824,41.024313085337326,48.56956495378635,50.30284328336376,47.66945192882675,42.67163557184136,36.40759031373535,26.8628119574236,12.416174455081201,10.819615795602672,3.9209921660603557,0.7666451505212443,3.115276083377071,5.8533759672460715,5.5806545155905285,4.049755289085885,3.5532436091957713,3.5197191719198853,0.9710458557206401,0.0,0.0,0.0,0.6071155218163886,3.0536872272199287,8.395742049985015,19.90528695470686,26.016731696387716,27.248904562052427,29.104709220531426,30.13122208763057,39.61235129795947,44.29329536732797,40.93358365119024,37.36589479795797,28.138114787095272,24.4154940337203,831.3832734694768
21,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.235251624922159,16.253169702674562,20.20312090502717,27.06774843173536,33.423370341210344,37.05751638630211,34.092835497247655,28.297666032760297,23.66601631587242,21.012040886594868,18.15015725759836,7.378494134077154,5.65765200491524,4.11994427553439,1.2262175732066698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.710383257869854,2.7549487885360797,8.57914659626365,15.559699837140911,18.96643722180038,17.06770802005718,22.53182730336697,33.62137677841,38.76958834216053,41.933084930096335,37.368140172911,40.564247359778946,36.56674197321564,31.66353540850062,30.695266115469185,24.183370667662118,17.733195638930603,26.66759854209277,31.97845327221563,33.17512638791379,35.62414202813987,32.70051826054117,29.183114598130327,23.2903897533706,916.7292426242531
22,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1374121279424285,1.0813059872335142,0.0,0.0,7.572639930664985,11.724233156303404,13.242613078223114,15.859095610208,30.660745581948856,38.60233195538476,43.64886144213218,40.3064430704596,43.109359656104616,36.679278284164866,31.04658449656549,28.46580561234287,31.298197860961427,35.13053855350291,41.57753457625732,35.06177234760634,23.316560789506177,22.491961185446648,20.404703124675173,14.94827171780058,11.431944081629037,7.989557258947985,7.65368075273423,3.361958429764915,2.4911188069340855,4.756772616613543,6.489211713926001,7.579216279574243,9.69406770883586,13.62243596459183,16.32369890310404,21.550241793087327,26.004334925173172,29.462678606974887,25.70746948278807,24.218838576416,17.641559309143286,11.232065121565885,5.331541715721114,3.0752579383449716,0.0,0.0,0.0,0.0,824.9839001313057
23,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0508324945668,3.1861161341640702,1.61242613719301,5.34081302876058,9.44890829346699,9.798493501330004,12.245103707736222,13.18812840125326,13.36134141288106,19.396164472106857,20.21261054526841,24.327663915605278,30.450704963872358,29.365354781309225,24.183267470053714,25.842562635646782,26.307590757163013,31.627446678154644,32.642195202657966,30.36880898279852,28.742842109692823,25.35576678018659,22.25779946152011,21.09618636808559,19.95664604087425,24.27499487275396,26.17650172801796,27.70493531872907,33.54587081055826,36.68288049142236,28.233335546038216,21.38324061853753,14.672967050432112,11.31528112679327,7.6871508377578905,2.874410285739402,2.47414207448506,2.30520527909365,2.13626848370225,1.30284710992492,0.33187738191712,0.0,0.0,0.713711528279672,5.229193293090773,10.21077178229057,742.6213598959122
24,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34703445578615,4.177981247530025,4.219384695641637,4.444600684579712,5.046579242367224,2.990319111812675,1.2017963122037638,0.0,2.87477651332575,2.4123935498332747,1.4288645003328002,0.1406710899515375,0.0,0.0,3.9883468010902123,7.300184487044213,17.058324293673163,21.905827480674738,27.939369995147352,32.78891262378377,33.500881853285165,29.376191149458148,37.345073818897106,36.580426160657,34.53166110964335,31.188011490713325,24.772561936035224,20.983289848195838,15.11060612848376,19.783785903081775,15.523563314145388,13.105135924600125,7.889597987580149,3.6856508464032376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4697694943010873,3.6157887003121125,5.768153865732575,5.897715240597613,484.393231856901
