apBin,yBin,0,20,40,60,80,100,120,140,160,180,200,220,240,260,280,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640,660,680,700,720,740,760,780,800,820,840,860,880,900,920,940,960,980,1000,1020,1040,1060,1080,1100,1120,1140,1160,1180,1200
3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.643505950947718,15.909967422303934,19.213296030429834,19.628904283428582,36.2018837128057,41.314636243301145,47.18246523865478,58.365943231141415,65.05124806130992,70.59415708675589,69.80842099978013,59.791602512150256,67.01825464627443,63.26955569498329,57.01084154522473,56.41238509225292,69.48086189431608,88.48778746816906,90.67802672738999,85.59815584715045,76.22086005424323,76.4547749021607,65.32086603282143,63.57833419204808,60.10302810810023,57.33147294176914,52.354268861964876,41.18227020189226,46.05762421851583,41.548252498952266,37.02020409901814,44.33618138606516,58.55227328498103
3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.84404477281195,45.309166576072165,51.82894506793065,66.00543476269512,67.37367749235865,70.680044791636,85.34463666028826,81.3848135596013,71.28259401004452,57.46814825100005,50.75132664180038,45.18950834848979,49.900445110162856,58.948427476633434,68.84701125375109,77.36813706209354,90.13897253118569,117.33827771391749,115.71126807612956,115.14255106564087,124.90495933207815,138.36625867456047,145.8929558776737,139.64458516341577,137.48336692615908,133.0952553221705,136.97959950493617,126.34717074840519,118.93817545184527,113.95292292969346,116.69854022089915,117.29735088070531,128.90308602660684,128.56264028107586,120.6778976935376,128.1963028148939,121.71780750991122,109.28423639123729,103.2227020437562,92.64822267904475,102.41248696353155,89.19185035014719,90.81387248507393
3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5596885519138795,9.85891099635964,14.934203217363741,18.29231789043198,17.36219247008176,24.906226761848178,34.05013245264238,58.36961116221356,69.50133600796248,67.40788251767525,64.25588023655787,58.46067212315188,58.6092413087164,66.93569192786212,72.70348794040424,65.19545984635366,80.29313098591822,86.89609047643424,83.498589425101,85.73783495496207,75.94105471481049,77.6335510571818,66.00995256562321,61.1263043540804,60.43916824125081,53.14960525217,45.32024608945996,43.34866879084107,46.4390591325616,47.19484597891253,52.1027428623723,69.42395405845369,81.86377968917819,78.88731501299668,79.40628992611693,67.95471586473059,55.4339804132466,46.27548454771958,55.79630724064018,68.8878591594801,78.46341984140854,88.61217001852205
3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7937707012779995,9.4793593509587,18.317669154830412,25.17515237337289,24.466153526349,43.22048880072855,54.63142443123294,59.11096427176142,60.55694689461728,60.200687052734125,52.11880926116923,51.794006430656715,54.78894673352243,56.82734905072825,44.879944238543736,33.1425286985281,25.580829488559186,23.945549587213375,22.879334369656483,35.564468924879286,43.05294433317831,50.33748369785589,61.808244885424585,58.44520630493935,38.24450073941309,40.23233240193747,34.32755304740156,38.875184085560804,51.418356102566015,53.68855207692205,55.945319383981534,56.80801785056901,53.29353033387719,58.32717820159464,59.17151227817455,62.463918484004815,65.70012724063801,69.24888077185423,64.17587813439476
3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.292378343873662,6.979156519634736,12.597240582180302,17.95035652032469,19.673249251572535,17.53963812980875,19.920985955076297,19.69506829858494,17.47030714537695,17.575942191841662,19.0419888954305,15.690091675176127,12.312976585471475,12.457059762452136,11.049564132935465,19.633263498184903,18.613907838535486,31.976011550986637,37.0837586048658,45.69251729903239,48.644027059132235,60.973258976182365,70.3391080078913,81.86941227178917,78.32820530300373,72.1998093166849,69.76972726840722,65.21290399698057,58.29060281243564,53.567387222150025,50.119780410249575,49.1278709558905,47.165413740611676,42.976113627772634,36.515548890043945,24.66025555073375,23.39159288133929,26.615593342375814,33.1476463718698,40.266098379274254,55.63848727036562,60.4152134791,62.24901151112475,64.99831752716733,64.58619126795234
4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.288654256736026,13.566078870322125,13.89762800168325,22.440586738656997,20.3063171557335,20.98744825233975,29.906951991438625,32.030623963447496,35.51398483669325,33.04995796822675,29.024882496456954,29.537675517360825,28.237359221570152,28.130498941828385,30.121108481714977,32.10895641104508,22.857705185093895,33.23564494069119,41.11957494381642,54.86056306473567,62.619336880257855,64.65129602670085,63.723745121756764,64.04932986727991,54.02814104455854,58.42182579950219,60.48338719042319,53.83463785230281,46.58647828349439,48.99256678543196,55.38516662660771,57.4654217923297,64.92177852075,68.62166820070581,80.32064074050264,88.7973527952033,95.89385225673253,88.21815103882284,86.12854217948157,62.85915748246053,51.28922094551521
4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.527014688155775,3.83236216197605,2.958211892443863,6.106681272256324,6.018166866109137,10.218036765436782,13.612175989801937,15.533794582122797,14.917152325233213,12.270018983682537,9.23717931975916,7.965852500276675,7.311395425181712,8.519977875378686,11.729357646850424,8.995073289511213,6.030948819078924,4.36643547002983,4.260518968572888,4.460914012065912,4.697202205066151,5.67180708854075,7.138614605436287,10.37302335365634,17.518438863844874,33.69003408616044,42.48325374332011,39.98457770294262,43.01413924989781,40.456453597064574,34.10445550033587,39.072793224422476,42.9943447652509,41.866132110950716,40.255026653614536,44.41508789308754,41.066184045550486,46.79614630510179,42.80800328912654
4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8128119407039,34.113557735521,37.51547323056325,40.442024500425,45.2872865253885,45.017801607737,38.63457071705725,33.856767675,24.829359781625175,21.661873501446422,11.28198328272305,3.1308499786974995,0.0,0.0,8.452836222294325,12.61045656762056,19.099184857141225,18.2511720000991,20.603211694463774,11.25417568450697,17.603087123366926,18.703994444224552,18.518324584508804,21.136904250305676,18.9496243197238,17.043255945052973,21.370017077363947,34.95122571323685,52.881466269966126,69.17043622737748,67.96931431660968,66.54157253737475,51.94622459331273,40.410309945437824,48.327758891543155,57.2791485695448,54.30971414954432,56.193885813883696,66.60432523224293,69.64342204497882,65.45328094661511,84.43920806000622,88.83386495888055,96.06433078244777,115.1992658893143
4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.621694720181302,10.488188421272971,14.307308495067144,15.905066325521572,25.406368900496954,30.0387684379041,40.39838903122196,47.535543509251106,66.0606641368693,76.5288018768046,77.75124813652839,83.0367235940853,88.03216753238671,75.95484006695528,73.43278912301086,71.04449485332114,74.38144237558656,71.777196417979,63.19551394268131,51.52915583074326,49.37414081128918,44.41626880268047,54.62272609890694,47.2180315904018,50.698280366289865,60.85677413870036,65.43847707821199,78.66101282138085,91.51415613776567,97.98742827254448,90.52351936577988,91.77069131823558,96.12963478334939,89.92027140846965,86.56209276362758,69.58028799915236,72.57575874796119,75.71865834146625,67.67615498286207,61.115217750236866,56.729296504003365
4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.097691234945475,14.369951232210175,18.128043853855264,15.85067844542305,14.791585852041676,14.168093955821938,11.444693887398161,10.771478250476042,17.8336047787267,21.97296563200849,30.04130995616036,38.32610725382254,37.37346098607099,41.467608660609706,40.37815932951429,39.08477392467085,37.54341883590224,25.04740862818309,25.4688666519104,18.38377981356986,13.506963482089125,12.259882202738723,10.391480179903239,10.801432022948763,13.601528478756276,18.465969466213377,20.139812761520286,27.037536658539125,27.943552330550062,34.68867193422342,43.28467586658158,44.652345140029524,43.7923729429894,43.86962089371779,32.19792966466427,30.051159961800565,26.901677617041766,20.125683065247337,27.2265761945332,37.40635918808173,37.461979853966355,35.61681734886234,33.9335143953722
