apBin,yBin,0,20,40,60,80,100,120,140,160,180,200,220,240,260,280,300,320,340,360,380,400,420,440,460,480,500,520,540,560,580,600,620,640,660,680,700,720,740,760,780,800,820,840,860,880,900,920,940,960,980,1000,1020,1040,1060,1080,1100,1120,1140,1160,1180,1200
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.943809619878173,0.3420821495284889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1258346118040303,4.918916991359131,9.706853970256763,12.514551825570843,14.07045075132299,16.225006553969898,18.362993854031654,20.372227054285283,26.629944038021172,27.177155723080226,30.02642261969158,31.329241198112943,32.60249146735948,31.513020564934063,30.052418181931095,29.783429832172196,26.081022511360256,25.307403413944083,24.53466390710002,22.907501674133318,18.092509657123635,13.965788914734066,10.911691301520166,9.040933030106192,6.3188354587155695,6.887846285022846,5.413516863053031,5.041941720739904,5.539032973474985,5.4435661617177225,8.717681311239577,11.213928279101593,12.713940980668017,14.8287026953329,13.854994796768088,15.238734240101355,16.279591155445154,17.711741027189124,15.827159006824672,15.681869424740608,17.099968596481993,16.165990354753298,13.849251170859965,11.261083468782077,9.487246143374742
1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8149330280070293,4.2127126779301705,4.254442139623652,8.098473379475084,9.40881293816684,9.77182861311239,12.83089704384584,21.574350727068627,26.021055037839957,25.164527229336468,27.20782242278724,31.393247769854867,34.65204727602705,36.11488621683029,37.59924884125603,34.88279501758682,30.651281066102367,27.385843886405254,24.17018562688128,19.508209266867432,17.394340842372614,15.061611738983736,18.216520005533113,18.561169351607578,20.841924926390934,15.993522885265902,16.440130753310996,14.510966498651237,11.335716466403436,9.08725280383717,6.855091094523617,6.571445528374052,5.038274598103316,4.98478865901505,4.731643725900041,5.527544838461927,10.966215146322467,14.073746378401825,14.875642105738457,17.263468119908282,19.532742789907385,22.2631329476552,23.355563169565542,20.9056541278584,22.323282002274503,25.15005408638263,26.711934412739694
1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8446878805998845,0.2911208427167154,1.173397113294923,2.61645093345605,2.482638169422839,4.117455942791348,7.767441089664673,9.774341901022094,13.44300258525249,16.03394550968624,15.455721976818625,17.478439469597586,16.883773901673177,16.08446737934128,16.603670325247826,15.265607713398042,13.481245920923529,16.814120158677838,18.520344704535937,18.100868523163335,15.67568118578935,14.51735665651982,14.435213330277936,13.023017467794391,12.607430816861864,11.636246237463606,8.749145053355939,7.661948762859816,4.313104460364827,3.9342807504168253,6.252146679840921,9.112443087454647,9.92244430022405,9.61025435846818,7.4386590985119465,7.089508445902196,7.580738458565777,7.46366914822328,6.5087273755210395,4.921201494384473,3.091789157245546,3.0198271055858115,3.269174035900351,3.650602116834258,2.466052452777411,3.0445585058006444,2.5932504295934615,2.9042107370667227
1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2420098445103285,1.1937089278657214,1.2055384844690393,1.2698859098799178,1.4418797835334929,0.8543768890893357,1.2028911998325647,2.834890240867189,7.108035041164661,10.049059970877156,13.977321554681737,13.301578910102226,16.821032774244763,18.1655295026716,18.499477434275803,20.262456703565302,19.89072121567304,19.96338195389749,18.73111323510842,15.958111851884286,15.764125187338964,13.019704488211557,15.127095481713196,13.908107785190719,12.580140112237425,12.401412709646959,11.5397227418396,10.851427921501767,9.89181174175511,10.295396484608165,8.992586251000223,8.872293645314418,8.535399118991503,7.954407419664749,5.681256629436062,11.081572145815413,11.273350333092653,9.938965952188536,8.301787258069979,6.544440148115479,5.830882067547778,4.421755852023911,3.3115958134534647,3.752452604139493,4.132676799893561,4.288438282386564
1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.265299280658945,3.8193125998115596,5.968060824318795,9.54310939233381,11.315568346605776,12.76812262203833,15.496081809268414,18.08820091796769,18.53074091141291,20.684859782576886,23.53877532095106,19.523425729499188,18.213411806165716,14.835171214488508,8.997905461906045,10.361829369965855,7.735165999841615,12.15400336763609,16.881224697351346,20.99736893671943,24.553375127998486,25.407219866372948,22.504704659465535,22.137348991042977,22.051335999255453,26.456780289446396,30.755110375767195,27.75270161317071,25.31276327095427,22.38994110688524,19.77598136886785,18.688640578999134,16.259855043265887,15.733760069693385,13.507004986093529,10.29723920369896,6.833357308123865,5.28751974223915,6.2920411644509695,5.932087448210386,5.65412862806045
2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5577056844734659,0.20213945199410707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.416013591136402,4.353639629775772,8.284069095176498,10.479428524166275,13.558371814115368,14.305113716871803,14.819731289397991,14.138179303026417,15.969243776211819,14.760476106867383,15.156785343060488,17.295300613401125,17.63360139958945,16.335761219312108,15.240035726392172,12.83708192213055,11.468978572237377,10.130168638381031,9.315143233495387,7.783118796129785,5.148736857143373,3.2938221956091236,2.3556319156161933,2.6678511398336138,4.078877248379206,7.032650645875427,10.097270967578085,11.834664328174348,15.876319432621358,16.409455326594433,15.965803288439297,19.678625473713875,21.33769408649678,22.476250942682825,19.532892622625138,16.281038000573957,14.835768590944802,13.796510073759771,14.73187833210598,14.78062024378246,15.885809037079822,14.476405802764729,17.36521208544919,19.620692124182224,21.71683145144791
2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.400091193033994,3.249806922974703,3.2819982219953885,6.24739374988078,7.258227123728705,8.428016471536415,10.507944582111056,13.852428483096109,16.538667982174598,16.697197578757894,18.893032732113937,22.182846286788855,24.04793642814046,26.364695533492107,27.3324173578901,27.88046288623192,25.251550479832545,24.787039736039805,22.894561268890815,20.187478774573087,19.37993769216461,18.99230858618726,19.927521454697548,19.404605092779715,18.67297414410517,16.836631189360002,17.991631502480946,16.01284787291538,12.06368655985059,11.89689136386703,9.681447923520532,11.805365711135693,13.66906098439536,14.396188638336096,14.133268289147267,13.900466346566091,18.746269891661495,18.771069476550256,18.471659606467366,16.308431260276585,15.375702743758106,15.338823376404195,17.157847107806983,15.86214569674912,16.815510123026105,17.13368367533495,16.49856596681856
2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6100523582110278,0.21025394196207223,0.0,0.9965116918239667,0.9821906175245666,4.537068432036462,7.5948675116027555,9.634817739834192,12.207736957299085,14.351186226287123,15.912573447809999,19.182207722203625,19.907095432347887,18.918921807927813,19.59610107359316,16.91461914613978,15.440075055347535,15.323936989891743,14.424810825141403,11.834166103845096,10.822623979877243,9.738478496889396,9.511643610791339,9.03818254753417,8.451976574122927,9.867508142215502,9.191523504177535,9.251681511012098,8.548553865232527,11.508210205420523,14.25150712280269,18.552557077421547,17.975046633743222,20.458718513210236,20.495526599120396,17.862381462056206,16.987831731632127,14.18015649170438,13.759837970787046,10.317627465621609,8.671120301262976,8.593812104052766,8.46383710404681,6.9214316656873445,6.578764898020159,6.766016080706918,7.883747668236836,9.638389398359749
2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9151651485865578,0.8795749994800053,0.8882915148719237,0.9357054072799394,1.0624377352352052,0.6295408656447737,2.1606806397646316,4.399505838910376,8.205317732059926,12.864671613346024,17.13352236799677,17.437316611285684,20.258953991473103,21.822706617734344,21.55744972927333,22.29087110914034,22.304721364667056,24.304246231412048,22.309243100354653,17.800962188278362,17.671500095475498,14.788271335128456,15.761733326239849,13.621698677737644,11.586043626492078,11.170558097917903,10.206798674020199,11.02511548419917,13.156377644991567,14.167480273144262,14.87756834659639,17.06211763070167,18.830895042556993,18.669683780565492,16.588289242255396,20.378980298529665,20.437203357596122,20.037696876444443,20.962492198900836,18.06502507087199,18.424674717467827,17.876649126842413,17.475486638145185,16.94334062942699,17.789290515345748,19.07360389117114
2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4607518300784066,1.7751502013272376,1.850361721585694,5.3549621106919965,8.32704192258886,11.407358889932945,13.373106511993772,17.39470692619793,21.450893452547486,28.81912262940647,33.97061820605229,37.115737902144396,39.30239034311021,41.365409210629615,38.86468915497936,38.26540886277787,32.61884284356612,30.604411618375813,29.231351279068818,25.48501623174913,24.895420966020307,24.93687937073948,25.275052609648395,24.04572802044027,23.46691223372681,23.88216282981054,24.604013526237278,24.41286833116455,27.885647327712597,28.80519451977129,28.3246138939988,28.03851148467704,27.86987635977428,27.721879298744582,25.68498510590518,22.235693364815408,23.121179196206054,21.282545488419903,18.220723392909353,15.766019160147556,12.357713618201066,13.111855866520731,14.87852012648441,17.9699718628253
3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.855574568727258,3.382138472457139,4.886547677001189,5.672316504473605,8.249167007821892,10.283916590851,12.315901957729311,13.00139905002979,13.007256791800144,12.629287064641282,13.188394545368844,14.8462261548795,16.941956998566926,19.01844346100515,22.018916125103985,23.49685654366365,25.355709544445713,27.178493254072453,27.57415969274952,27.572097661131732,24.549293244443678,23.74998098031396,21.708818874557398,21.529121756958354,19.82823241414456,21.15245309537269,23.4165620360377,24.495075852573525,29.526647070654306,28.348077282762798,28.19381982735394,32.66731888361183,34.06753514620335,35.021882080018926,33.38847056109229,31.555983192572167,31.85389314172119,30.26778391782119,33.483246722244395,37.1161089168778,43.392047772845295,41.57927942334101,45.55708102693507,48.57760114974927,52.09849876712149
3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7984924089676924,3.981488865917298,7.809429162797892,11.373354732289377,17.239818271427932,20.566914040166612,20.79066547400561,18.969819808540656,16.691382874634257,13.74299856727886,16.434766861065253,14.735318259065311,14.228336814755144,14.633083012542956,15.7370717998395,16.226007112792587,17.07190393095749,15.633322125179411,17.033708681895764,18.906163727768053,21.98746207542686,24.66725550045405,25.90126515387214,26.17117555557366,28.01496120322514,26.36133977965176,30.850111098301415,35.84965813145327,40.47833331126502,44.39254647252206,43.342302460992464,48.96750784686001,48.187174453285394,50.634201463562036,48.080439945108196,49.450045947651,48.66547858696928,50.64105726691248,49.59035384035321,49.63168595048841,49.571874077459505,49.64594940789189
