25.75
11.75
19.5
19.5
19.5
217.3333333
175
175.3333333
177.25
146.3333333
313.2
386
320
411
280.75
214.3333333
244.6666667
239.75
243.5
254.75
48.2
57.8
62.33333333
62
56.5
